Fri Oct 12 00:25:52 EDT 2018
processing ./loginutils/passwd.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/535.config/loginutils/passwd.c.cli
Checking procps/pmap.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/pmap.c: DMALLOC...
Checking procps/pmap.c: ENABLE_DESKTOP...
Checking procps/pmap.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/pmap.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/pmap.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/pmap.c: ENABLE_FEATURE_DEVFS...
Checking procps/pmap.c: ENABLE_FEATURE_EDITING...
Checking procps/pmap.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/pmap.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/pmap.c: ENABLE_FEATURE_HWIB...
Checking procps/pmap.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/pmap.c: ENABLE_FEATURE_IPV6...
Checking procps/pmap.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/pmap.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/pmap.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/pmap.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/pmap.c: ENABLE_FEATURE_TOPMEM...
Checking procps/pmap.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/pmap.c: ENABLE_FEATURE_UTMP...
Checking procps/pmap.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/pmap.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/pmap.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/pmap.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/pmap.c: ENABLE_LFS...
Checking procps/pmap.c: ENABLE_LOCALE_SUPPORT...
Checking procps/pmap.c: ENABLE_LONG_OPTS...
Checking procps/pmap.c: ENABLE_ROUTE...
Checking procps/pmap.c: ENABLE_SELINUX...
Checking procps/pmap.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/pmap.c: HAVE_MNTENT_H...
Checking procps/pmap.c: HAVE_PRINTF_PERCENTM...
Checking procps/pmap.c: HAVE_SYS_STATFS_H...
Checking procps/pmap.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/pmap.c: HAVE_UNLOCKED_STDIO...
Checking procps/pmap.c: TASK_COMM_LEN...
Checking procps/pmap.c: UINT_MAX=0xffffffff...
Checking procps/pmap.c: ULONG_MAX=0xffffffff...
Checking procps/pmap.c: UNUSED_FOR_NOW...
Checking procps/pmap.c: WANT_PIDFILE...
Checking procps/pmap.c: _BYTE_ORDER...
Checking procps/pmap.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/pmap.c: _SC_ARG_MAX...
Checking procps/pmap.c: __386__...
Checking procps/pmap.c: __APPLE__...
Checking procps/pmap.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/pmap.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/pmap.c: __BYTE_ORDER...
Checking procps/pmap.c: __CYGWIN__...
Checking procps/pmap.c: __FreeBSD__...
Checking procps/pmap.c: __FreeBSD__;__OpenBSD__...
Checking procps/pmap.c: __FreeBSD_kernel__...
Checking procps/pmap.c: __GLIBC__...
Checking procps/pmap.c: __GNUC_MINOR__;__GNUC__...
Checking procps/pmap.c: __GNU__...
Checking procps/pmap.c: __NetBSD__...
Checking procps/pmap.c: __STDC_VERSION__...
Checking procps/pmap.c: __UCLIBC__...
Checking procps/pmap.c: __WATCOMC__...
Checking procps/pmap.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/pmap.c: __dietlibc__...
Checking procps/pmap.c: __digital__;__unix__...
Checking procps/pmap.c: __linux__...
Checking procps/pmap.c: __powerpc__;__x86_64__;i386...
Checking procps/pmap.c: i386...
processing ./procps/sysctl.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/368.config/procps/sysctl.c.cli
Checking procps/sysctl.c ...
Checking procps/sysctl.c: AF_NETLINK...
Checking procps/sysctl.c: AF_PACKET...
Checking procps/sysctl.c: ANDROID;__ANDROID__...
Checking procps/sysctl.c: ARG_MAX...
Checking procps/sysctl.c: BB_MMU...
Checking procps/sysctl.c: BYTE_ORDER...
Checking procps/sysctl.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/sysctl.c: DMALLOC...
Checking procps/sysctl.c: ENABLE_DESKTOP...
Checking procps/sysctl.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/sysctl.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/sysctl.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/sysctl.c: ENABLE_FEATURE_DEVFS...
Checking procps/sysctl.c: ENABLE_FEATURE_EDITING...
Checking procps/sysctl.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/sysctl.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/sysctl.c: ENABLE_FEATURE_HWIB...
Checking procps/sysctl.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/sysctl.c: ENABLE_FEATURE_IPV6...
Checking procps/sysctl.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/sysctl.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/sysctl.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/sysctl.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/sysctl.c: ENABLE_FEATURE_TOPMEM...
Checking procps/sysctl.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/sysctl.c: ENABLE_FEATURE_UTMP...
Checking procps/sysctl.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/sysctl.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/sysctl.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/sysctl.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/sysctl.c: ENABLE_LFS...
Checking procps/sysctl.c: ENABLE_LOCALE_SUPPORT...
Checking procps/sysctl.c: ENABLE_LONG_OPTS...
Checking procps/sysctl.c: ENABLE_ROUTE...
Checking procps/sysctl.c: ENABLE_SELINUX...
Checking procps/sysctl.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/sysctl.c: HAVE_MNTENT_H...
Checking procps/sysctl.c: HAVE_PRINTF_PERCENTM...
Checking procps/sysctl.c: HAVE_SYS_STATFS_H...
Checking procps/sysctl.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/sysctl.c: HAVE_UNLOCKED_STDIO...
Checking procps/sysctl.c: TASK_COMM_LEN...
Checking procps/sysctl.c: UINT_MAX=0xffffffff...
Checking procps/sysctl.c: UNUSED_FOR_NOW...
Checking procps/sysctl.c: WANT_PIDFILE...
Checking procps/sysctl.c: _BYTE_ORDER...
Checking procps/sysctl.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/sysctl.c: _SC_ARG_MAX...
Checking procps/sysctl.c: __386__...
[procps/sysctl.c:106]: (error) Uninitialized variable: value
Checking procps/sysctl.c: __APPLE__...
Checking procps/sysctl.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/sysctl.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/sysctl.c: __BYTE_ORDER...
Checking procps/sysctl.c: __CYGWIN__...
Checking procps/sysctl.c: __FreeBSD__...
Checking procps/sysctl.c: __FreeBSD__;__OpenBSD__...
Checking procps/sysctl.c: __FreeBSD_kernel__...
Checking procps/sysctl.c: __GLIBC__...
Checking procps/sysctl.c: __GNUC_MINOR__;__GNUC__...
Checking procps/sysctl.c: __GNU__...
Checking procps/sysctl.c: __NetBSD__...
Checking procps/sysctl.c: __STDC_VERSION__...
Checking procps/sysctl.c: __UCLIBC__...
Checking procps/sysctl.c: __WATCOMC__...
Checking procps/sysctl.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/sysctl.c: __dietlibc__...
Checking procps/sysctl.c: __digital__;__unix__...
Checking procps/sysctl.c: __linux__...
Checking procps/sysctl.c: __powerpc__;__x86_64__;i386...
Checking procps/sysctl.c: i386...
processing ./procps/nmeter.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/368.config/procps/nmeter.c.cli
Checking procps/nmeter.c ...
Checking procps/nmeter.c: AF_NETLINK...
Checking procps/nmeter.c: AF_PACKET...
Checking procps/nmeter.c: ANDROID;__ANDROID__...
Checking procps/nmeter.c: ARG_MAX...
Checking procps/nmeter.c: BB_MMU...
Checking procps/nmeter.c: BYTE_ORDER...
Checking procps/nmeter.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/nmeter.c: DMALLOC...
Checking procps/nmeter.c: ENABLE_DESKTOP...
Checking procps/nmeter.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/nmeter.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/nmeter.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/nmeter.c: ENABLE_FEATURE_DEVFS...
Checking procps/nmeter.c: ENABLE_FEATURE_EDITING...
Checking procps/nmeter.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/nmeter.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/nmeter.c: ENABLE_FEATURE_HWIB...
Checking procps/nmeter.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/nmeter.c: ENABLE_FEATURE_IPV6...
Checking procps/nmeter.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/nmeter.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/nmeter.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/nmeter.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/nmeter.c: ENABLE_FEATURE_TOPMEM...
Checking procps/nmeter.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/nmeter.c: ENABLE_FEATURE_UTMP...
Checking procps/nmeter.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/nmeter.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/nmeter.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/nmeter.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/nmeter.c: ENABLE_LFS...
Checking procps/nmeter.c: ENABLE_LOCALE_SUPPORT...
Checking procps/nmeter.c: ENABLE_LONG_OPTS...
Checking procps/nmeter.c: ENABLE_ROUTE...
Checking procps/nmeter.c: ENABLE_SELINUX...
Checking procps/nmeter.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/nmeter.c: HAVE_MNTENT_H...
Checking procps/nmeter.c: HAVE_PRINTF_PERCENTM...
Checking procps/nmeter.c: HAVE_SYS_STATFS_H...
Checking procps/nmeter.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/nmeter.c: HAVE_UNLOCKED_STDIO...
Checking procps/nmeter.c: TASK_COMM_LEN...
Checking procps/nmeter.c: UINT_MAX=0xffffffff...
Checking procps/nmeter.c: UNUSED_FOR_NOW...
Checking procps/nmeter.c: WANT_PIDFILE...
Checking procps/nmeter.c: _BYTE_ORDER...
Checking procps/nmeter.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/nmeter.c: _SC_ARG_MAX...
Checking procps/nmeter.c: __386__...
Checking procps/nmeter.c: __APPLE__...
Checking procps/nmeter.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/nmeter.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/nmeter.c: __BYTE_ORDER...
Checking procps/nmeter.c: __CYGWIN__...
Checking procps/nmeter.c: __FreeBSD__...
Checking procps/nmeter.c: __FreeBSD__;__OpenBSD__...
Checking procps/nmeter.c: __FreeBSD_kernel__...
Checking procps/nmeter.c: __GLIBC__...
Checking procps/nmeter.c: __GNUC_MINOR__;__GNUC__...
Checking procps/nmeter.c: __GNU__...
Checking procps/nmeter.c: __NetBSD__...
Checking procps/nmeter.c: __STDC_VERSION__...
Checking procps/nmeter.c: __UCLIBC__...
Checking procps/nmeter.c: __WATCOMC__...
Checking procps/nmeter.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/nmeter.c: __dietlibc__...
Checking procps/nmeter.c: __digital__;__unix__...
Checking procps/nmeter.c: __linux__...
Checking procps/nmeter.c: __powerpc__;__x86_64__;i386...
Checking procps/nmeter.c: i386...
processing ./procps/powertop.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/368.config/procps/powertop.c.cli
Checking procps/powertop.c ...
Checking procps/powertop.c: AF_NETLINK...
Checking procps/powertop.c: AF_PACKET...
Checking procps/powertop.c: ANDROID;__ANDROID__...
Checking procps/powertop.c: ARG_MAX...
Checking procps/powertop.c: BB_MMU...
Checking procps/powertop.c: BYTE_ORDER...
Checking procps/powertop.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/powertop.c: DMALLOC...
Checking procps/powertop.c: ENABLE_DESKTOP...
Checking procps/powertop.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/powertop.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/powertop.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/powertop.c: ENABLE_FEATURE_DEVFS...
Checking procps/powertop.c: ENABLE_FEATURE_EDITING...
Checking procps/powertop.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/powertop.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/powertop.c: ENABLE_FEATURE_HWIB...
Checking procps/powertop.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/powertop.c: ENABLE_FEATURE_IPV6...
Checking procps/powertop.c: ENABLE_FEATURE_POWERTOP_INTERACTIVE...
Checking procps/powertop.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/powertop.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/powertop.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/powertop.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/powertop.c: ENABLE_FEATURE_TOPMEM...
Checking procps/powertop.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/powertop.c: ENABLE_FEATURE_UTMP...
Checking procps/powertop.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/powertop.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/powertop.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/powertop.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/powertop.c: ENABLE_LFS...
Checking procps/powertop.c: ENABLE_LOCALE_SUPPORT...
Checking procps/powertop.c: ENABLE_LONG_OPTS...
Checking procps/powertop.c: ENABLE_ROUTE...
Checking procps/powertop.c: ENABLE_SELINUX...
Checking procps/powertop.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/powertop.c: HAVE_MNTENT_H...
Checking procps/powertop.c: HAVE_PRINTF_PERCENTM...
Checking procps/powertop.c: HAVE_SYS_STATFS_H...
Checking procps/powertop.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/powertop.c: HAVE_UNLOCKED_STDIO...
Checking procps/powertop.c: TASK_COMM_LEN...
Checking procps/powertop.c: UINT_MAX=0xffffffff...
Checking procps/powertop.c: UNUSED_FOR_NOW...
Checking procps/powertop.c: WANT_PIDFILE...
Checking procps/powertop.c: _BYTE_ORDER...
Checking procps/powertop.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/powertop.c: _SC_ARG_MAX...
Checking procps/powertop.c: __386__...
Checking procps/powertop.c: __APPLE__...
Checking procps/powertop.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/powertop.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/powertop.c: __BYTE_ORDER...
Checking procps/powertop.c: __CYGWIN__...
Checking procps/powertop.c: __FreeBSD__...
Checking procps/powertop.c: __FreeBSD__;__OpenBSD__...
Checking procps/powertop.c: __FreeBSD_kernel__...
Checking procps/powertop.c: __GLIBC__...
Checking procps/powertop.c: __GNUC_MINOR__;__GNUC__...
Checking procps/powertop.c: __GNU__...
Checking procps/powertop.c: __NetBSD__...
Checking procps/powertop.c: __STDC_VERSION__...
Checking procps/powertop.c: __UCLIBC__...
Checking procps/powertop.c: __WATCOMC__...
Checking procps/powertop.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/powertop.c: __dietlibc__...
Checking procps/powertop.c: __digital__;__unix__...
Checking procps/powertop.c: __i386__...
Checking procps/powertop.c: __linux__...
Checking procps/powertop.c: __powerpc__;__x86_64__;i386...
Checking procps/powertop.c: i386...
processing ./procps/kill.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/368.config/procps/kill.c.cli
Checking procps/kill.c ...
Checking procps/kill.c: AF_NETLINK...
Checking procps/kill.c: AF_PACKET...
Checking procps/kill.c: ANDROID;__ANDROID__...
Checking procps/kill.c: ARG_MAX...
Checking procps/kill.c: BB_MMU...
Checking procps/kill.c: BYTE_ORDER...
Checking procps/kill.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/kill.c: DMALLOC...
Checking procps/kill.c: ENABLE_DESKTOP...
Checking procps/kill.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/kill.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/kill.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/kill.c: ENABLE_FEATURE_DEVFS...
Checking procps/kill.c: ENABLE_FEATURE_EDITING...
Checking procps/kill.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/kill.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/kill.c: ENABLE_FEATURE_HWIB...
Checking procps/kill.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/kill.c: ENABLE_FEATURE_IPV6...
Checking procps/kill.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/kill.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/kill.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/kill.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/kill.c: ENABLE_FEATURE_TOPMEM...
Checking procps/kill.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/kill.c: ENABLE_FEATURE_UTMP...
Checking procps/kill.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/kill.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/kill.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/kill.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/kill.c: ENABLE_LFS...
Checking procps/kill.c: ENABLE_LOCALE_SUPPORT...
Checking procps/kill.c: ENABLE_LONG_OPTS...
Checking procps/kill.c: ENABLE_ROUTE...
Checking procps/kill.c: ENABLE_SELINUX...
Checking procps/kill.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/kill.c: HAVE_MNTENT_H...
Checking procps/kill.c: HAVE_PRINTF_PERCENTM...
Checking procps/kill.c: HAVE_SYS_STATFS_H...
Checking procps/kill.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/kill.c: HAVE_UNLOCKED_STDIO...
Checking procps/kill.c: TASK_COMM_LEN...
Checking procps/kill.c: UINT_MAX=0xffffffff...
Checking procps/kill.c: UNUSED_FOR_NOW...
Checking procps/kill.c: WANT_PIDFILE...
Checking procps/kill.c: _BYTE_ORDER...
Checking procps/kill.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/kill.c: _SC_ARG_MAX...
Checking procps/kill.c: __386__...
Checking procps/kill.c: __APPLE__...
Checking procps/kill.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/kill.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/kill.c: __BYTE_ORDER...
Checking procps/kill.c: __CYGWIN__...
Checking procps/kill.c: __FreeBSD__...
Checking procps/kill.c: __FreeBSD__;__OpenBSD__...
Checking procps/kill.c: __FreeBSD_kernel__...
Checking procps/kill.c: __GLIBC__...
Checking procps/kill.c: __GNUC_MINOR__;__GNUC__...
Checking procps/kill.c: __GNU__...
Checking procps/kill.c: __NetBSD__...
Checking procps/kill.c: __STDC_VERSION__...
Checking procps/kill.c: __UCLIBC__...
Checking procps/kill.c: __WATCOMC__...
Checking procps/kill.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/kill.c: __dietlibc__...
Checking procps/kill.c: __digital__;__unix__...
Checking procps/kill.c: __linux__...
Checking procps/kill.c: __powerpc__;__x86_64__;i386...
Checking procps/kill.c: i386...
processing ./procps/lsof.c
cli_file /mnt/scratch/paul/varbugs/output/busybox_1_28_0/368.config/procps/lsof.c.cli
Checking procps/lsof.c ...
Checking procps/lsof.c: AF_NETLINK...
Checking procps/lsof.c: AF_PACKET...
Checking procps/lsof.c: ANDROID;__ANDROID__...
Checking procps/lsof.c: ARG_MAX...
Checking procps/lsof.c: BB_MMU...
Checking procps/lsof.c: BYTE_ORDER...
Checking procps/lsof.c: CONFIG_FEATURE_EDITING_HISTORY;ENABLE_FEATURE_EDITING...
Checking procps/lsof.c: DMALLOC...
Checking procps/lsof.c: ENABLE_DESKTOP...
Checking procps/lsof.c: ENABLE_FEATURE_BUFFERS_GO_IN_BSS...
Checking procps/lsof.c: ENABLE_FEATURE_BUFFERS_GO_ON_STACK...
Checking procps/lsof.c: ENABLE_FEATURE_CHECK_NAMES...
Checking procps/lsof.c: ENABLE_FEATURE_DEVFS...
Checking procps/lsof.c: ENABLE_FEATURE_EDITING...
Checking procps/lsof.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVEHISTORY...
Checking procps/lsof.c: ENABLE_FEATURE_EDITING;ENABLE_FEATURE_EDITING_SAVE_ON_EXIT...
Checking procps/lsof.c: ENABLE_FEATURE_HWIB...
Checking procps/lsof.c: ENABLE_FEATURE_INDIVIDUAL...
Checking procps/lsof.c: ENABLE_FEATURE_IPV6...
Checking procps/lsof.c: ENABLE_FEATURE_PREFER_APPLETS...
Checking procps/lsof.c: ENABLE_FEATURE_PS_ADDITIONAL_COLUMNS...
Checking procps/lsof.c: ENABLE_FEATURE_SHADOWPASSWDS...
Checking procps/lsof.c: ENABLE_FEATURE_SHADOWPASSWDS;ENABLE_USE_BB_SHADOW...
Checking procps/lsof.c: ENABLE_FEATURE_TOPMEM...
Checking procps/lsof.c: ENABLE_FEATURE_TOP_SMP_PROCESS...
Checking procps/lsof.c: ENABLE_FEATURE_UTMP...
Checking procps/lsof.c: ENABLE_FEATURE_UTMP;_PATH_UTMP...
Checking procps/lsof.c: ENABLE_FEATURE_UTMP;__UCLIBC_HAS_UTMPX__;__UCLIBC__...
Checking procps/lsof.c: ENABLE_FEATURE_UTMP;__UCLIBC__...
Checking procps/lsof.c: ENABLE_IOCTL_HEX2STR_ERROR...
Checking procps/lsof.c: ENABLE_LFS...
Checking procps/lsof.c: ENABLE_LOCALE_SUPPORT...
Checking procps/lsof.c: ENABLE_LONG_OPTS...
Checking procps/lsof.c: ENABLE_ROUTE...
Checking procps/lsof.c: ENABLE_SELINUX...
Checking procps/lsof.c: ENABLE_USE_BB_PWD_GRP...
Checking procps/lsof.c: HAVE_MNTENT_H...
Checking procps/lsof.c: HAVE_PRINTF_PERCENTM...
Checking procps/lsof.c: HAVE_SYS_STATFS_H...
Checking procps/lsof.c: HAVE_UNLOCKED_LINE_OPS...
Checking procps/lsof.c: HAVE_UNLOCKED_STDIO...
Checking procps/lsof.c: TASK_COMM_LEN...
Checking procps/lsof.c: UINT_MAX=0xffffffff...
Checking procps/lsof.c: UNUSED_FOR_NOW...
Checking procps/lsof.c: WANT_PIDFILE...
Checking procps/lsof.c: _BYTE_ORDER...
Checking procps/lsof.c: _NEWLIB_VERSION;__BIONIC__;__GLIBC__;__UCLIBC__;__dietlibc__...
Checking procps/lsof.c: _SC_ARG_MAX...
Checking procps/lsof.c: __386__...
Checking procps/lsof.c: __APPLE__...
Checking procps/lsof.c: __APPLE__;__FreeBSD__;__NetBSD__;__OpenBSD__...
Checking procps/lsof.c: __APPLE__;__NetBSD__;__OpenBSD__;__digital__;__unix__...
Checking procps/lsof.c: __BYTE_ORDER...
Checking procps/lsof.c: __CYGWIN__...
Checking procps/lsof.c: __FreeBSD__...
Checking procps/lsof.c: __FreeBSD__;__OpenBSD__...
Checking procps/lsof.c: __FreeBSD_kernel__...
Checking procps/lsof.c: __GLIBC__...
Checking procps/lsof.c: __GNUC_MINOR__;__GNUC__...
Checking procps/lsof.c: __GNU__...
Checking procps/lsof.c: __NetBSD__...
Checking procps/lsof.c: __STDC_VERSION__...
Checking procps/lsof.c: __UCLIBC__...
Checking procps/lsof.c: __WATCOMC__...
Checking procps/lsof.c: __cris__;__mips__;__x86_64__;i386...
Checking procps/lsof.c: __dietlibc__...
Checking procps/lsof.c: __digital__;__unix__...
Checking procps/lsof.c: __linux__...
